ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-02-08,45964.766735338075,37852.52465494153,51659.12395528065,45964.766735338075,45964.766735338075,-1502.5327820170667,-1502.5327820170667,-1502.5327820170667,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793292495,-26.22055793292495,-26.22055793292495,1587.9050688655454,1587.9050688655454,1587.9050688655454,0.0,0.0,0.0,44462.23395332101
2022-02-09,45853.05992679741,37487.969972754385,51264.881291841164,45853.05992679741,45853.05992679741,-1280.2108995789029,-1280.2108995789029,-1280.2108995789029,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.848107522404,76.848107522404,76.848107522404,1707.1582858483807,1707.1582858483807,1707.1582858483807,0.0,0.0,0.0,44572.84902721851
2022-02-10,45741.35311825675,37425.40291806034,51337.40261410885,45741.35311825675,45741.35311825675,-1252.594380156862,-1252.594380156862,-1252.594380156862,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913282388,-15.361680913282388,-15.361680913282388,1826.984593706108,1826.984593706108,1826.984593706108,0.0,0.0,0.0,44488.75873809989
2022-02-11,45629.64630971609,37258.137128577684,51935.78822822947,45629.64630971609,45629.64630971609,-1131.2541964289271,-1131.2541964289271,-1131.2541964289271,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.27360221212603,-12.27360221212603,-12.27360221212603,1945.2366987328862,1945.2366987328862,1945.2366987328862,0.0,0.0,0.0,44498.39211328716
2022-02-12,45517.93950117543,37261.21716631416,51815.350138314665,45517.93950117543,45517.93950117543,-1022.4010246465164,-1022.4010246465164,-1022.4010246465164,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123885684,-18.014958123885684,-18.014958123885684,2059.8312264270567,2059.8312264270567,2059.8312264270567,0.0,0.0,0.0,44495.53847652891
2022-02-13,45406.232692634774,36813.40605555287,51169.462456896064,45406.232692634774,45406.232692634774,-929.5254106545868,-929.5254106545868,-929.5254106545868,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.1083273029916,-34.1083273029916,-34.1083273029916,2168.800209598092,2168.800209598092,2168.800209598092,0.0,0.0,0.0,44476.70728198019
2022-02-14,45294.52588409409,37163.97155281555,52066.89534278796,45294.52588409409,45294.52588409409,-764.7466509834353,-764.7466509834353,-764.7466509834353,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896287003,29.13101896287003,29.13101896287003,2270.3396230033823,2270.3396230033823,2270.3396230033823,0.0,0.0,0.0,44529.779233110654
2022-02-15,45182.81907555342,37793.67906688975,51349.887608317425,45182.81907555342,45182.81907555342,-727.584174860413,-727.584174860413,-727.584174860413,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557933037544,-26.220557933037544,-26.220557933037544,2362.853676022312,2362.853676022312,2362.853676022312,0.0,0.0,0.0,44455.23490069301
2022-02-16,45071.112267012766,37402.254247200915,51580.84000532488,45071.112267012766,45071.112267012766,-542.3755019989496,-542.3755019989496,-542.3755019989496,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752227068,76.84810752227068,76.84810752227068,2444.993683428467,2444.993683428467,2444.993683428467,0.0,0.0,0.0,44528.73676501382
2022-02-17,44959.4054584721,37627.2945731824,52050.20065987194,44959.4054584721,44959.4054584721,-563.888498386109,-563.888498386109,-563.888498386109,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913042283,-15.361680913042283,-15.361680913042283,2515.690475476621,2515.690475476621,2515.690475476621,0.0,0.0,0.0,44395.516960085995
2022-02-18,44847.698649931444,37998.951185051716,51605.46671656839,44847.698649931444,44847.698649931444,-502.3114166492254,-502.3114166492254,-502.3114166492254,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.27360221191736,-12.27360221191736,-12.27360221191736,2574.1794785123793,2574.1794785123793,2574.1794785123793,0.0,0.0,0.0,44345.38723328222
2022-02-19,44735.99184139079,37150.62471184388,51644.59960635342,44735.99184139079,44735.99184139079,-462.2144594448319,-462.2144594448319,-462.2144594448319,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812380557,-18.01495812380557,-18.01495812380557,2620.0177916286607,2620.0177916286607,2620.0177916286607,0.0,0.0,0.0,44273.777381945954
2022-02-20,44624.28503285012,36870.008885078256,50761.57707088315,44624.28503285012,44624.28503285012,-445.2328219545049,-445.2328219545049,-445.2328219545049,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.108327302792546,-34.108327302792546,-34.108327302792546,2653.092798297975,2653.092798297975,2653.092798297975,0.0,0.0,0.0,44179.05221089562
2022-02-21,44512.578224309465,37013.728715130834,51211.54464848536,44512.578224309465,44512.578224309465,-361.46419539816907,-361.46419539816907,-361.46419539816907,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962758255,29.131018962758255,29.131018962758255,2673.62207858876,2673.62207858876,2673.62207858876,0.0,0.0,0.0,44151.114028911295
2022-02-22,44400.8714157688,36694.110695332325,50601.448707413896,44400.8714157688,44400.8714157688,-408.29322950115267,-408.29322950115267,-408.29322950115267,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.2205579330193,-26.2205579330193,-26.2205579330193,2682.144621381554,2682.144621381554,2682.144621381554,0.0,0.0,0.0,43992.578186267645
2022-02-23,44289.164607228144,36546.86480674734,51101.922797740765,44289.164607228144,44289.164607228144,-307.8656149193923,-307.8656149193923,-307.8656149193923,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752235673,76.84810752235673,76.84810752235673,2679.503570507938,2679.503570507938,2679.503570507938,0.0,0.0,0.0,43981.29899230875
2022-02-24,44177.45779868749,36476.11908132663,49935.14872418486,44177.45779868749,44177.45779868749,-412.758006361492,-412.758006361492,-412.758006361492,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.36168091324596,-15.36168091324596,-15.36168091324596,2666.8209675014414,2666.8209675014414,2666.8209675014414,0.0,0.0,0.0,43764.69979232599
2022-02-25,44065.75099014682,36626.30413211668,51017.64156471345,44065.75099014682,44065.75099014682,-431.02572479652713,-431.02572479652713,-431.02572479652713,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211998824,-12.273602211998824,-12.273602211998824,2645.465170365159,2645.465170365159,2645.465170365159,0.0,0.0,0.0,43634.725265350295
2022-02-26,43954.044181606165,36411.777655008664,50432.170404177465,43954.044181606165,43954.044181606165,-465.22042464942075,-465.22042464942075,-465.22042464942075,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812378945,-18.01495812378945,-18.01495812378945,2617.011826424056,2617.011826424056,2617.011826424056,0.0,0.0,0.0,43488.82375695674
2022-02-27,43842.33737306548,36823.92592480473,51072.32000708442,43842.33737306548,43842.33737306548,-515.126167827977,-515.126167827977,-515.126167827977,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.108327303373734,-34.108327303373734,-34.108327303373734,2583.199452425084,2583.199452425084,2583.199452425084,0.0,0.0,0.0,43327.2112052375
2022-02-28,43730.630564524814,36001.70742086606,50117.011364485705,43730.630564524814,43730.630564524814,-489.20545230434715,-489.20545230434715,-489.20545230434715,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962953128,29.131018962953128,29.131018962953128,2545.8808216823872,2545.8808216823872,2545.8808216823872,0.0,0.0,0.0,43241.425112220466
2022-03-01,43618.92375598416,36611.921995690784,50449.71636327437,43618.92375598416,43618.92375598416,-583.4663787177171,-583.4663787177171,-583.4663787177171,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793297685,-26.22055793297685,-26.22055793297685,2506.9714721649475,2506.9714721649475,2506.9714721649475,0.0,0.0,0.0,43035.45737726644
2022-03-02,43507.21694744349,35880.52647404251,49955.01555371711,43507.21694744349,43507.21694744349,-518.9724576954633,-518.9724576954633,-518.9724576954633,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752233308,76.84810752233308,76.84810752233308,2468.396727731891,2468.396727731891,2468.396727731891,0.0,0.0,0.0,42988.24448974803
2022-03-03,43395.510138902835,35287.46467468158,49898.38172958369,43395.510138902835,43395.510138902835,-647.5403088114178,-647.5403088114178,-647.5403088114178,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913049875,-15.361680913049875,-15.361680913049875,2432.038665051319,2432.038665051319,2432.038665051319,0.0,0.0,0.0,42747.96983009142
2022-03-04,43283.80333036218,35970.36240253401,49735.94669847941,43283.80333036218,43283.80333036218,-676.8064352737968,-676.8064352737968,-676.8064352737968,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211790156,-12.273602211790156,-12.273602211790156,2399.6844598876805,2399.6844598876805,2399.6844598876805,0.0,0.0,0.0,42606.99689508838
2022-03-05,43172.09652182151,34983.77969373627,49861.23752082242,43172.09652182151,43172.09652182151,-709.2547427352216,-709.2547427352216,-709.2547427352216,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812370933,-18.01495812370933,-18.01495812370933,2372.977508338175,2372.977508338175,2372.977508338175,0.0,0.0,0.0,42462.841779086295
2022-03-06,43060.389713280856,35537.166051357926,49145.38140845135,43060.389713280856,43060.389713280856,-744.9529780418536,-744.9529780418536,-744.9529780418536,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730342676,-34.10832730342676,-34.10832730342676,2353.372642211261,2353.372642211261,2353.372642211261,0.0,0.0,0.0,42315.436735239
2022-03-07,42948.68290474019,34940.36006891155,49412.03969720811,42948.68290474019,42948.68290474019,-692.989628813191,-692.989628813191,-692.989628813191,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896284135,29.13101896284135,29.13101896284135,2342.0966451736554,2342.0966451736554,2342.0966451736554,0.0,0.0,0.0,42255.693275927
2022-03-08,42836.976096199534,35377.06941820443,48585.247417606406,42836.976096199534,42836.976096199534,-750.3227203024667,-750.3227203024667,-750.3227203024667,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932958602,-26.220557932958602,-26.220557932958602,2340.115130580179,2340.115130580179,2340.115130580179,0.0,0.0,0.0,42086.65337589707
2022-03-09,42725.26928765888,35431.9386948584,49030.042456163974,42725.26928765888,42725.26928765888,-639.2625183612702,-639.2625183612702,-639.2625183612702,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752230212,76.84810752230212,76.84810752230212,2348.1066670661153,2348.1066670661153,2348.1066670661153,0.0,0.0,0.0,42086.00676929761
2022-03-10,42613.56247911821,34599.10604731897,48850.54123464511,42613.56247911821,42613.56247911821,-713.1341350311372,-713.1341350311372,-713.1341350311372,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.36168091303166,-15.36168091303166,-15.36168091303166,2366.444838831582,2366.444838831582,2366.444838831582,0.0,0.0,0.0,41900.42834408708
2022-03-11,42501.855670577526,34795.65908039236,48499.86273511126,42501.855670577526,42501.855670577526,-681.3021855869366,-681.3021855869366,-681.3021855869366,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212161741,-12.273602212161741,-12.273602212161741,2395.1887095749125,2395.1887095749125,2395.1887095749125,0.0,0.0,0.0,41820.55348499059
2022-03-12,42390.14886203687,34660.763932879534,48549.950602052275,42390.14886203687,42390.14886203687,-648.1503228082557,-648.1503228082557,-648.1503228082557,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123930118,-18.014958123930118,-18.014958123930118,2434.0819282653615,2434.0819282653615,2434.0819282653615,0.0,0.0,0.0,41741.99853922861
2022-03-13,42278.442053496205,34718.77845874631,48352.19343472888,42278.442053496205,42278.442053496205,-615.7651424868199,-615.7651424868199,-615.7651424868199,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730322771,-34.10832730322771,-34.10832730322771,2482.560477766095,2482.560477766095,2482.560477766095,0.0,0.0,0.0,41662.67691100939
2022-03-14,42166.73524495555,34336.211215550175,49114.6718114648,42166.73524495555,42166.73524495555,-495.3174436843288,-495.3174436843288,-495.3174436843288,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962846305,29.131018962846305,29.131018962846305,2539.7688303025125,2539.7688303025125,2539.7688303025125,0.0,0.0,0.0,41671.41780127122
2022-03-15,42055.02843641489,34348.49069566025,48279.60617955976,42055.02843641489,42055.02843641489,-485.85380740857505,-485.85380740857505,-485.85380740857505,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932916147,-26.220557932916147,-26.220557932916147,2604.5840434740285,2604.5840434740285,2604.5840434740285,0.0,0.0,0.0,41569.17462900632
2022-03-16,41943.321627874226,34944.08163299154,48795.628647437545,41943.321627874226,41943.321627874226,-311.7220721029311,-311.7220721029311,-311.7220721029311,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752227847,76.84810752227847,76.84810752227847,2675.6471133244777,2675.6471133244777,2675.6471133244777,0.0,0.0,0.0,41631.599555771296
2022-03-17,41831.61481933357,34252.103979710926,48715.00142533801,41831.61481933357,41831.61481933357,-328.17827093694257,-328.17827093694257,-328.17827093694257,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913013448,-15.361680913013448,-15.361680913013448,2751.4007029257587,2751.4007029257587,2751.4007029257587,0.0,0.0,0.0,41503.436548396625
2022-03-18,41719.908010792904,34166.51064907291,48499.89295306601,41719.908010792904,41719.908010792904,-246.35870367614262,-246.35870367614262,-246.35870367614262,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.27360221195307,-12.27360221195307,-12.27360221195307,2830.132191485498,2830.132191485498,2830.132191485498,0.0,0.0,0.0,41473.54930711676
2022-03-19,41608.20120225225,34546.2428386202,48898.90654909513,41608.20120225225,41608.20120225225,-172.21140612280814,-172.21140612280814,-172.21140612280814,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812385,-18.01495812385,-18.01495812385,2910.020844950729,2910.020844950729,2910.020844950729,0.0,0.0,0.0,41435.98979612944
2022-03-20,41496.49439371159,34655.78845936367,48554.698327944185,41496.49439371159,41496.49439371159,-109.13782180908171,-109.13782180908171,-109.13782180908171,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730302865,-34.10832730302865,-34.10832730302865,2989.187798443634,2989.187798443634,2989.187798443634,0.0,0.0,0.0,41387.35657190251
2022-03-21,41384.787585170845,34012.571870332155,48528.20426669862,41384.787585170845,41384.787585170845,30.66119265497027,30.66119265497027,30.66119265497027,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962887847,29.131018962887847,29.131018962887847,3065.74746664177,3065.74746664177,3065.74746664177,0.0,0.0,0.0,41415.44877782581
2022-03-22,41273.08077706563,34829.63247099483,48171.888723124815,41273.08077706563,41273.08077706563,47.4211115893537,47.4211115893537,47.4211115893537,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793292211,-26.22055793292211,-26.22055793292211,3137.858962471963,3137.858962471963,3137.858962471963,0.0,0.0,0.0,41320.50188865499
2022-03-23,41161.373968960426,34874.84450648925,48240.95783453129,41161.373968960426,41161.373968960426,216.4069227129486,216.4069227129486,216.4069227129486,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752225482,76.84810752225482,76.84810752225482,3203.776108140381,3203.776108140381,3203.776108140381,0.0,0.0,0.0,41377.78089167338
2022-03-24,41049.66716085521,34084.17638446365,48054.655488111246,41049.66716085521,41049.66716085521,182.3156915687025,182.3156915687025,182.3156915687025,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913217125,-15.361680913217125,-15.361680913217125,3261.894665431607,3261.894665431607,3261.894665431607,0.0,0.0,0.0,41231.98285242391
2022-03-25,40937.96035275,33848.670168092336,48146.07517443887,40937.96035275,40937.96035275,234.30459796457868,234.30459796457868,234.30459796457868,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211949635,-12.273602211949635,-12.273602211949635,3310.7954931262157,3310.7954931262157,3310.7954931262157,0.0,0.0,0.0,41172.264950714576
2022-03-26,40826.25354464474,34041.44309951626,48553.02036382784,40826.25354464474,40826.25354464474,267.05020492618087,267.05020492618087,267.05020492618087,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123833875,-18.014958123833875,-18.014958123833875,3349.282455999702,3349.282455999702,3349.282455999702,0.0,0.0,0.0,41093.303749570914
2022-03-27,40714.54673653952,33764.42181427681,47941.338574689755,40714.54673653952,40714.54673653952,278.088438601571,278.088438601571,278.088438601571,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730308167,-34.10832730308167,-34.10832730308167,3376.41405885434,3376.41405885434,3376.41405885434,0.0,0.0,0.0,40992.63517514109
2022-03-28,40602.83992843431,33403.44386249892,47775.5337542693,40602.83992843431,40602.83992843431,356.44168221024785,356.44168221024785,356.44168221024785,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962929396,29.131018962929396,29.131018962929396,3391.527956197006,3391.527956197006,3391.527956197006,0.0,0.0,0.0,40959.28161064456
2022-03-29,40491.133120329076,34123.175500195335,48241.718565556395,40491.133120329076,40491.133120329076,303.8198376325433,303.8198376325433,303.8198376325433,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932879657,-26.220557932879657,-26.220557932879657,3394.25768851511,3394.25768851511,3394.25768851511,0.0,0.0,0.0,40794.95295796162
2022-03-30,40379.42631222386,33595.865949298626,47676.27245636107,40379.42631222386,40379.42631222386,397.172028533728,397.172028533728,397.172028533728,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752222387,76.84810752222387,76.84810752222387,3384.5412139611913,3384.5412139611913,3384.5412139611913,0.0,0.0,0.0,40776.59834075759
2022-03-31,40267.71950411865,33705.486389413665,47051.1870274398,40267.71950411865,40267.71950411865,283.0420596714451,283.0420596714451,283.0420596714451,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913420802,-15.361680913420802,-15.361680913420802,3362.621033534553,3362.621033534553,3362.621033534553,0.0,0.0,0.0,40550.761563790096
2022-04-01,40156.01269601344,33760.28694535348,47717.36029073891,40156.01269601344,40156.01269601344,252.5450469285002,252.5450469285002,252.5450469285002,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212031093,-12.273602212031093,-12.273602212031093,3329.035942090218,3329.035942090218,3329.035942090218,0.0,0.0,0.0,40408.557742941935
2022-04-02,40044.305887908224,34064.68282267333,47948.53145393681,40044.305887908224,40044.305887908224,202.37241907498537,202.37241907498537,202.37241907498537,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123452857,-18.014958123452857,-18.014958123452857,3284.6046701481255,3284.6046701481255,3284.6046701481255,0.0,0.0,0.0,40246.67830698321
2022-04-03,39932.59907980301,33010.43691973063,46805.505065063866,39932.59907980301,39932.59907980301,132.0762857732449,132.0762857732449,132.0762857732449,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730313469,-34.10832730313469,-34.10832730313469,3230.401906026067,3230.401906026067,3230.401906026067,0.0,0.0,0.0,40064.67536557626
2022-04-04,39820.892271697776,33365.465700266046,46712.81430597381,39820.892271697776,39820.892271697776,132.64112399667428,132.64112399667428,132.64112399667428,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962817624,29.131018962817624,29.131018962817624,3167.727397983544,3167.727397983544,3167.727397983544,0.0,0.0,0.0,39953.53339569445
2022-04-05,39709.18546359256,32619.700183406912,46603.46094707199,39709.18546359256,39709.18546359256,7.631175110358399,7.631175110358399,7.631175110358399,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932992246,-26.220557932992246,-26.220557932992246,3098.069025993038,3098.069025993038,3098.069025993038,0.0,0.0,0.0,39716.81663870292
2022-04-06,39597.47865548735,32138.739295511616,46491.867469879435,39597.47865548735,39597.47865548735,35.69171176490596,35.69171176490596,35.69171176490596,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752230992,76.84810752230992,76.84810752230992,3023.0608971922834,3023.0608971922834,3023.0608971922834,0.0,0.0,0.0,39633.170367252256
2022-04-07,39485.77184738214,33016.32134491003,46724.70285390728,39485.77184738214,39485.77184738214,-135.14132043419474,-135.14132043419474,-135.14132043419474,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913402587,-15.361680913402587,-15.361680913402587,2944.4376534288954,2944.4376534288954,2944.4376534288954,0.0,0.0,0.0,39350.63052694794
2022-04-08,39374.06503927693,32073.830918256084,45756.64664947631,39374.06503927693,39374.06503927693,-212.50461521721226,-212.50461521721226,-212.50461521721226,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.27360221211255,-12.27360221211255,-12.27360221211255,2863.9862799445877,2863.9862799445877,2863.9862799445877,0.0,0.0,0.0,39161.56042405972
2022-04-09,39262.35823117172,31605.92069207564,45451.56791022104,39262.35823117172,39262.35823117172,-298.73548270253247,-298.73548270253247,-298.73548270253247,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.014958123673644,-18.014958123673644,-18.014958123673644,2783.4967683708282,2783.4967683708282,2783.4967683708282,0.0,0.0,0.0,38963.622748469184
2022-04-10,39150.651423066476,31903.705178297176,45782.665219436276,39150.651423066476,39150.651423066476,-393.6126070785426,-393.6126070785426,-393.6126070785426,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730321174,-34.10832730321174,-34.10832730321174,2704.7130131743565,2704.7130131743565,2704.7130131743565,0.0,0.0,0.0,38757.03881598794
2022-04-11,39038.94461496126,31907.41868279651,46140.72662890171,39038.94461496126,39038.94461496126,-405.8009661433481,-405.8009661433481,-405.8009661433481,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.13101896270584,29.13101896270584,29.13101896270584,2629.2853078436337,2629.2853078436337,2629.2853078436337,0.0,0.0,0.0,38633.14364881792
2022-04-12,38927.23780685606,31559.02487156095,45968.58747780674,38927.23780685606,38927.23780685606,-531.7120949619582,-531.7120949619582,-531.7120949619582,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932974,-26.220557932974,-26.220557932974,2558.7257559207033,2558.7257559207033,2558.7257559207033,0.0,0.0,0.0,38395.5257118941
2022-04-13,38815.530998750844,31133.363697358913,45980.80692892498,38815.530998750844,38815.530998750844,-493.0013613661353,-493.0013613661353,-493.0013613661353,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752217656,76.84810752217656,76.84810752217656,2494.3678240613754,2494.3678240613754,2494.3678240613754,0.0,0.0,0.0,38322.52963738471
2022-04-14,38703.82419064563,30853.944676705934,45004.05893866945,38703.82419064563,38703.82419064563,-642.2478316992391,-642.2478316992391,-642.2478316992391,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.361680913384374,-15.361680913384374,-15.361680913384374,2437.3311421638327,2437.3311421638327,2437.3311421638327,0.0,0.0,0.0,38061.57635894639
2022-04-15,38592.11738254042,31290.33450179549,45149.22131443949,38592.11738254042,38592.11738254042,-687.9983922958694,-687.9983922958694,-687.9983922958694,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602211903885,-12.273602211903885,-12.273602211903885,2388.492502865722,2388.492502865722,2388.492502865722,0.0,0.0,0.0,37904.11899024455
2022-04-16,38480.410574435184,30900.982627659836,44882.48791195282,38480.410574435184,38480.410574435184,-733.7684173334123,-733.7684173334123,-733.7684173334123,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812359353,-18.01495812359353,-18.01495812359353,2348.4638337398683,2348.4638337398683,2348.4638337398683,0.0,0.0,0.0,37746.64215710177
2022-04-17,38368.70376632997,30716.135588274366,44443.481337699835,38368.70376632997,38368.70376632997,-780.7479047907502,-780.7479047907502,-780.7479047907502,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730301268,-34.10832730301268,-34.10832730301268,2317.5777154619495,2317.5777154619495,2317.5777154619495,0.0,0.0,0.0,37587.95586153922
2022-04-18,38256.99695822476,30816.349427342342,44559.72500362269,38256.99695822476,38256.99695822476,-739.205470171653,-739.205470171653,-739.205470171653,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962747394,29.131018962747394,29.131018962747394,2295.880803815287,2295.880803815287,2295.880803815287,0.0,0.0,0.0,37517.7914880531
2022-04-19,38145.290150119545,29571.130524884557,43929.03976447289,38145.290150119545,38145.290150119545,-807.3025621203324,-807.3025621203324,-807.3025621203324,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.220557932955757,-26.220557932955757,-26.220557932955757,2283.1352887623107,2283.1352887623107,2283.1352887623107,0.0,0.0,0.0,37337.98758799921
2022-04-20,38033.58334201433,30022.95830171232,44544.90730792907,38033.58334201433,38033.58334201433,-708.5408890776405,-708.5408890776405,-708.5408890776405,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.84810752226264,76.84810752226264,76.84810752226264,2278.8282963497845,2278.8282963497845,2278.8282963497845,0.0,0.0,0.0,37325.042452936694
2022-04-21,37921.8765339091,30379.55556972577,43829.39595339651,37921.8765339091,37921.8765339091,-797.3900584944025,-797.3900584944025,-797.3900584944025,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-15.36168091318828,-15.36168091318828,-15.36168091318828,2282.188915368473,2282.188915368473,2282.188915368473,0.0,0.0,0.0,37124.48647541469
2022-04-22,37810.169725803884,29943.50415555338,44209.43066975902,37810.169725803884,37810.169725803884,-784.2785783771379,-784.2785783771379,-784.2785783771379,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-12.273602212190578,-12.273602212190578,-12.273602212190578,2292.2123167847403,2292.2123167847403,2292.2123167847403,0.0,0.0,0.0,37025.891147426744
2022-04-23,37698.46291769867,30049.85697198196,44251.53627866519,37698.46291769867,37698.46291769867,-774.5420150326598,-774.5420150326598,-774.5420150326598,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-18.01495812381431,-18.01495812381431,-18.01495812381431,2307.6902360408417,2307.6902360408417,2307.6902360408417,0.0,0.0,0.0,36923.92090266601
2022-04-24,37586.75610959346,29690.903888705107,43736.98138332461,37586.75610959346,37586.75610959346,-771.07870831944,-771.07870831944,-771.07870831944,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-34.10832730331777,-34.10832730331777,-34.10832730331777,2327.246911933565,2327.246911933565,2327.246911933565,0.0,0.0,0.0,36815.67740127402
2022-04-25,37475.049301488245,29619.461999608568,43705.45659689783,37475.049301488245,37475.049301488245,-685.7068481117594,-685.7068481117594,-685.7068481117594,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,29.131018962788932,29.131018962788932,29.131018962788932,2349.379425875139,2349.379425875139,2349.379425875139,0.0,0.0,0.0,36789.342453376485
2022-04-26,37363.34249338304,29920.06259544891,43744.90704138684,37363.34249338304,37363.34249338304,-717.9365848242281,-717.9365848242281,-717.9365848242281,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,-26.22055793306834,-26.22055793306834,-26.22055793306834,2372.5012660585276,2372.5012660585276,2372.5012660585276,0.0,0.0,0.0,36645.40590855881
2022-04-27,37251.6356852778,29330.286368475172,43628.483747105594,37251.6356852778,37251.6356852778,-592.3813297138307,-592.3813297138307,-592.3813297138307,-3064.2172929496874,-3064.2172929496874,-3064.2172929496874,76.848107522239,76.848107522239,76.848107522239,2394.9878557136176,2394.9878557136176,2394.9878557136176,0.0,0.0,0.0,36659.254355563964
