ds,yhat,yhat_lower,yhat_upper
2021-05-29,46485.41631544282,38331.50265680655,53889.85753461042
2021-05-30,46419.393038856746,38374.64002330727,54466.59265057657
2021-05-31,46490.13373750412,37893.285435636775,55437.94217147589
2021-06-01,46393.274619494914,38307.77933297931,54559.56553500331
2021-06-02,46518.45950180843,38387.89962424219,54375.347653449775
2021-06-03,46351.32256551355,38439.16519203747,54537.97742939625
2021-06-04,46316.56062785071,38059.01993077474,54010.93195646928
2021-06-05,46268.0329996174,37643.88257837503,54202.393215394775
2021-06-06,46158.10064925826,38567.36802841159,54144.71670841528
2021-06-07,46172.22561245655,38092.25124762946,54281.69762916327
2021-06-08,46007.2610578741,38511.52761287598,53746.984144947884
2021-06-09,46054.45635472805,38111.63611125681,53987.50136765103
2021-06-10,45801.40054618557,37336.844785757596,53639.01097575105
2021-06-11,45675.04542156769,37477.0509895128,53595.22882936594
2021-06-12,45531.747580267685,37080.009451495636,53024.942093649384
2021-06-13,45326.542774721165,37282.823100159876,53269.519370023365
2021-06-14,45247.675225131716,36897.68880894672,53204.622122587956
2021-06-15,44994.81421222822,36970.44471212404,53068.34034059369
2021-06-16,44961.98426905039,37064.48317392916,53692.641501348655
2021-06-17,44639.4344047461,36734.34139864894,52824.98581295434
2021-06-18,44456.589532884114,36027.678197021,52147.5996202111
2021-06-19,44272.025420847414,35965.61111046359,53190.92122622599
2021-06-20,44042.68223476637,35622.34637338718,52188.0238484232
2021-06-21,43958.34098486868,36277.61370484239,51843.64639495507
2021-06-22,43719.79657052073,35668.879366142544,52070.34219669106
2021-06-23,43721.75488319676,35746.021237963614,51317.998424416524
2021-06-24,43454.68025263253,35167.82600261814,51436.97193631234
2021-06-25,43347.736954704946,35615.337954493734,51330.00001997353
2021-06-26,43258.766324708464,35474.04286963699,50912.344863331746
2021-06-27,43143.51445484557,35083.441284994304,51327.2095168018
2021-06-28,43190.13436740039,34752.172653612106,51535.08341792548
2021-06-29,43097.395645381854,35140.98391772704,50962.550487862885
2021-06-30,43257.62797912388,34957.38599263279,51503.903613362396
2021-07-01,43158.623661486425,34958.9415790231,50739.44190663976
2021-07-02,43226.6412806811,35058.83949226718,51132.8244044072
2021-07-03,43316.450509528615,35476.723192329955,50765.7266185364
2021-07-04,43380.631195702736,35264.4058338425,51106.36031822062
2021-07-05,43604.148789696505,35421.73985835969,51575.553838790656
2021-07-06,43682.63720772669,35342.09192262301,52091.155798348576
2021-07-07,44005.41372459315,36325.341467242,52216.82844824629
2021-07-08,44057.44913635852,36342.2405661434,52082.29349463721
2021-07-09,44262.43376710583,36447.8909686274,51578.884975121706
2021-07-10,44472.877705114195,36368.362097480174,52758.62239822834
2021-07-11,44639.45715933689,36618.631372031814,53221.370889542515
2021-07-12,44945.62789148226,36762.45681246596,52879.60242128445
2021-07-13,45085.93599747818,37673.40810825872,52795.508084655085
2021-07-14,45449.050086123476,37170.894732929664,54424.27727619137
2021-07-15,45519.73783440839,38104.7198195872,53380.7290715944
2021-07-16,45721.92752260604,37995.21750377749,53982.348181062815
2021-07-17,45908.793247240654,38053.88581065454,54080.297823633075
2021-07-18,46032.076286232485,38380.459683428875,54629.93249517434
2021-07-19,46276.66440546598,38232.1992243377,54202.319473217634
2021-07-20,46338.86043799361,38892.23579815136,54570.355443059896
2021-07-21,46609.36543224038,38953.81256087604,55182.47129938486
2021-07-22,46575.20075107474,38988.90116214329,54745.42636434455
2021-07-23,46662.71124032189,38933.11980559461,54637.15113926102
2021-07-24,46727.589750238854,39395.12108269845,54926.091819764966
2021-07-25,46724.1370953166,39091.82520106088,54734.949580878485
2021-07-26,46839.78083423228,38318.63568223312,54627.62264892813
2021-07-27,46773.28573248526,39074.480404647504,55063.20909066629
2021-07-28,46917.68263390028,38995.52404187907,55278.30586054171
2021-07-29,46762.1414145532,38506.99986792791,54443.7998460219
2021-07-30,46734.93125926937,38815.22233319971,55437.23782834562
2021-07-31,46693.409469004815,38869.83821285037,54946.57666777028
2021-08-01,46593.25359196142,38816.042359085375,54801.38362666702
2021-08-02,46622.96073632901,37969.407845282636,54607.32507409344
2021-08-03,46482.04716463528,38503.94940862676,54367.690055918654
2021-08-04,46563.97489421459,38076.30263367612,54382.06426016278
2021-08-05,46358.03074291329,37899.06467084966,54063.55069986233
2021-08-06,46292.300605653676,38945.38029249741,54425.03847870422
2021-08-07,46223.679514142874,37859.35712862334,53944.46768788994
2021-08-08,46107.131438920485,37334.1767212091,53913.34783705839
2021-08-09,46130.221708620964,37978.377174490925,53798.06704098622
2021-08-10,45991.35404585581,38057.96390027402,53802.92727402232
2021-08-11,46082.7377604847,38047.487810641906,54223.799187120276
2021-08-12,45892.30930827956,38340.416775576196,53770.73008528575
2021-08-13,45846.74975866597,38043.78177537256,53639.70074887675
2021-08-14,45801.537504662665,37814.27806431589,53538.45386239063
2021-08-15,45710.24901771979,38049.82625123535,53670.673535309674
2021-08-16,45759.12944984286,38071.18353942825,53739.928798849025
2021-08-17,45645.36413170955,37446.80068811117,53472.61394666646
2021-08-18,45760.07569625164,37977.206509529795,53678.65722489809
2021-08-19,45590.27038464715,38077.97623648158,53579.797104181525
2021-08-20,45561.87460054137,37677.816115722584,53548.18808566705
2021-08-21,45529.80075104647,37217.16864755801,53728.527821014475
2021-08-22,45447.255062391945,36921.3353149749,53922.83945408214
2021-08-23,45500.30924440932,37575.75558456157,53155.311299802015
2021-08-24,45386.16729266415,37690.674036604185,53042.81489351686
2021-08-25,45496.15255878416,37270.16841834596,53379.07874332151
2021-08-26,45317.63918832326,37255.49751425285,53631.55182690752
2021-08-27,45277.06965460155,37091.21978684227,53766.14192424386
2021-08-28,45229.99818552193,36982.154084309965,53370.403826376096
2021-08-29,45130.37359901759,37310.896837088905,53274.8123642958
2021-08-30,45165.08429062393,36494.40692039087,53351.422168884485
2021-08-31,45032.19754461229,36525.30377787291,53001.72639313628
2021-09-01,45123.91916753947,37219.64319841769,52884.428077916564
2021-09-02,44928.498371101625,37068.38258179063,52797.79046828819
2021-09-03,44873.22039539415,36483.057117934426,52128.071407888994
2021-09-04,44814.42734588028,37122.69211416904,52482.402240441115
2021-09-05,44706.78133176872,37585.02711287778,52989.793472065685
2021-09-06,44737.79310295498,36572.42504991883,53339.94246103525
2021-09-07,44606.04868248872,36402.870749371556,52128.845965367735
2021-09-08,44704.160185368935,36436.59800427481,53238.68840080172
2021-09-09,44520.6658081098,37070.88993808643,53033.59032551567
2021-09-10,44483.02140680151,36385.383572554674,52462.74229420156
2021-09-11,44447.623940412996,36131.575405675496,52246.10684715093
2021-09-12,44369.080558743444,35818.75331225837,52042.43323752868
2021-09-13,44434.74612706728,36594.22134301642,52192.96970729078
2021-09-14,44342.96120000776,36646.4351540558,52307.093412465656
2021-09-15,44486.01609147899,36827.8611222951,52931.38669182162
2021-09-16,44352.06544269356,36158.18184216085,52194.85128674927
2021-09-17,44368.13510678022,35977.810484307134,52482.70632027279
2021-09-18,44390.16103252168,36682.56148573436,52695.325661858136
2021-09-19,44372.27335814004,36155.00835191595,52517.8814968745
2021-09-20,44501.34798376199,36222.300813688154,52259.52804561238
2021-09-21,44475.25717395657,36629.736343904224,52620.47284288702
2021-09-22,44685.84445278681,36872.6199000689,52563.22221193425
2021-09-23,44620.847897089814,36656.24372506611,52913.80557481207
2021-09-24,44706.9134462984,36733.12070344402,52475.80365365271
2021-09-25,44799.63781135328,36942.427483980544,53168.6107814982
2021-09-26,44852.85419449315,37391.27298101544,52985.0697482606
2021-09-27,45053.183187002796,37271.60410961271,53662.944761763225
2021-09-28,45098.280585721426,36825.71305243827,52744.74624825188
2021-09-29,45379.807661127365,37084.76521609546,52888.93981098056
2021-09-30,45385.348321389356,37557.96069622648,53289.99996696902
2021-10-01,45541.415182568875,37195.81925738545,53642.27963015743
2021-10-02,45703.48455581468,37604.9757385653,53401.94618266661
2021-10-03,45825.274010095134,37149.166085313635,53610.15960707062
2021-10-04,46093.285324418874,38257.115871879505,54115.283561904
2021-10-05,46205.04499908372,38707.73076428388,54017.13337550292
2021-10-06,46552.0682521455,38382.08284143771,54450.760089515694
2021-10-07,46621.7712876234,38653.19001912015,55018.11777231553
2021-10-08,46840.47412279695,38762.809921916014,54051.80840269755
2021-10-09,47063.43418643778,38827.0194039806,55119.66270661602
2021-10-10,47244.124463164204,39217.023712969065,54908.38793485076
2021-10-11,47568.779025136275,39041.0124422145,55239.35119364075
2021-10-12,47734.63805708672,39542.877295349725,55328.90431078304
2021-10-13,48132.91814842199,40546.86546493295,56299.244857099715
2021-10-14,48250.73240305829,40243.8036339569,56186.01075470706
2021-10-15,48514.10234372149,40362.046778360535,56631.69686948127
2021-10-16,48778.00144885723,40773.99112408358,56405.633075377125
2021-10-17,48847.3452875861,41519.971098264614,56740.68779680496
2021-10-18,49056.44257418184,40315.71741392803,57242.23693372003
2021-10-19,49102.3549067549,41476.03251931616,57166.68346173721
2021-10-20,49376.174368274544,41293.53016988941,57665.3919827372
2021-10-21,49364.95116074468,41088.88756847846,57257.01138324205
2021-10-22,49494.71123258812,41362.86372905398,57647.538750536776
2021-10-23,49620.50339119433,41952.590865959544,58030.1598001186
2021-10-24,49695.68897983191,41373.749221122576,57657.493376969454
2021-10-25,49906.49631721754,41411.11723341829,58255.6399301988
2021-10-26,49950.27144347825,42589.12060428454,58176.16216628239
2021-10-27,50218.45048993069,42492.11392118471,58140.87785638878
2021-10-28,50198.477894719916,42825.13574129618,58562.93568632645
2021-10-29,50316.81225769606,41523.81989241489,58176.15611406236
2021-10-30,50428.959646993535,42556.57146718984,58584.5171987477
2021-10-31,50488.747848919615,42185.284927681,58030.60658867948
2021-11-01,50682.86425180256,42702.09863532364,58906.92458107141
2021-11-02,50709.08946487995,43249.300961295194,59208.6042706924
2021-11-03,50959.2525941052,43146.03829230737,59680.07346924376
2021-11-04,50921.133028519675,43173.842417876,59185.92494190626
2021-11-05,51021.45116768762,42861.455917500265,59660.25090960616
2021-11-06,51115.88852289822,42847.603179679776,59181.55707653886
2021-11-07,51158.35126445235,42951.92737386607,59296.69551385771
2021-11-08,51335.50042505642,42791.77193302672,59259.38958856875
2021-11-09,51344.98129780551,43138.20425176888,59448.2468047205
2021-11-10,51578.37828777904,43428.36935155505,59256.280256788974
2021-11-11,51523.1202922015,43568.397897150586,59427.40041769946
2021-11-12,51605.47913295249,43352.82715662196,59843.446852145076
2021-11-13,51680.60143119941,43482.57483981832,59650.562513435616
2021-11-14,51701.787813348456,43790.10045786204,59222.62927943541
2021-11-15,51855.04233560223,43805.962652359165,59719.48064846605
2021-11-16,51837.324208474645,43658.20579353436,60176.31137438477
2021-11-17,52039.5274986433,44608.80273687575,60069.123733924265
2021-11-18,51948.413191043146,43586.40681432508,59730.01009733334
2021-11-19,51989.63535096769,44019.38890601388,60206.4194868135
2021-11-20,52017.80092176501,43841.937861207945,60077.64675521251
2021-11-21,51985.77614785832,43629.53477122511,59710.110122283084
2021-11-22,52079.26159279432,44438.35745233718,60689.89071755646
2021-11-23,51995.066926589585,43618.675169351154,59998.84892604191
2021-11-24,52124.1102923385,44161.66081907073,60086.04822012888
2021-11-25,51953.36583623062,44271.25852300141,60526.80830394038
2021-11-26,51908.900438243145,44143.336365747404,60880.65487386726
2021-11-27,51845.938598447035,43289.47654159196,59323.196254613984
2021-11-28,51718.16803243511,43581.76910519421,60102.42308285934
2021-11-29,51712.307672523166,44031.545712091436,59470.89475324594
2021-11-30,51526.36915348781,43412.42329092688,59346.609044701414
2021-12-01,51552.63668415272,43235.21831203926,59867.59408852215
2021-12-02,51279.58917100411,43275.615262117615,59586.44711417604
2021-12-03,51134.906102025445,43444.05155997407,59699.36896010187
2021-12-04,50975.4967978314,43055.13223795639,59080.96655387133
2021-12-05,50756.76640362692,42235.87086457326,59230.04854352799
2021-12-06,50667.14128766308,42665.35747954274,58887.7671523049
2021-12-07,50406.28601917201,42721.434634020574,58889.65352192729
2021-12-08,50368.03801812566,42334.432242123126,58473.82156919798
2021-12-09,50042.28499887896,42526.58366804483,58674.040377623
2021-12-10,49857.9280017215,42494.16668812939,57942.72044703386
2021-12-11,49672.87089849422,41802.34581518655,56954.62128728442
2021-12-12,49443.25098051578,41482.02323224159,57671.97369974079
2021-12-13,49357.93444768626,41436.42372224615,57515.352427161044
2021-12-14,49116.710007383175,40836.828265004624,57264.72077177095
2021-12-15,49113.20756028878,41375.80539085731,56825.96067957289
2021-12-16,48836.76779921511,40624.971848768415,56495.404108563074
2021-12-17,48715.406012772706,40764.21733854485,56372.05031490535
2021-12-18,48605.81125162028,40581.007939319425,56642.264460371356
2021-12-19,48462.595496869835,40051.66522647774,56317.652486501574
2021-12-20,48472.81643308526,40825.76216869856,56267.12252185691
2021-12-21,48334.20656140608,40908.62326505643,56757.05279770808
2021-12-22,48438.134966089645,41272.90336055171,56893.874073236504
2021-12-23,48271.52654161318,40660.51551448004,55715.855296860354
2021-12-24,48259.8809154039,40225.5093250876,55681.19049223408
2021-12-25,48257.33085948327,40290.00838597148,56477.70807591477
2021-12-26,48215.95336911835,40168.8216068478,56842.73418034943
2021-12-27,48320.355430606,40224.694563630634,56092.437738991284
2021-12-28,48265.96557305111,40255.68602093944,56028.75619410609
2021-12-29,48442.055801306225,40283.138641554404,55919.14391411382
2021-12-30,48333.717149631535,40443.41909202204,56367.449160552795
2021-12-31,48364.92942164776,40658.41220585535,56412.787702965325
2022-01-01,48388.66348045519,40480.59549028497,56768.76919758684
2022-01-02,48356.22794268637,40016.028824252855,56285.230250220004
2022-01-03,48451.88117822031,40470.32376689502,56452.680107270666
2022-01-04,48371.13882019649,40264.16359078955,56246.50190351171
2022-01-05,48503.80075151248,40387.79922497118,56335.05455460951
2022-01-06,48335.92045785364,40058.02126087641,55870.03026499226
2022-01-07,48292.85725967854,40440.816745646196,56004.375864046844
2022-01-08,48229.35003710536,40489.64737506694,56619.343782304866
2022-01-09,48098.8248533784,40077.9260117874,55938.15451371063
2022-01-10,48087.958222513866,40540.02318613041,56456.58008352482
2022-01-11,47894.92734361547,40499.28375480483,55880.145765820926
2022-01-12,47912.372633867126,39996.60659981238,55731.23041406993
2022-01-13,47629.297030929796,39333.17087237625,55260.20567782869
2022-01-14,47474.04433300436,39542.44460302268,55893.319630477265
2022-01-15,47304.29707652451,39549.63813605549,55274.90800704904
2022-01-16,47076.308323969264,39010.9268773111,55608.09247735932
2022-01-17,46979.39110286709,39279.15864117789,55001.39812764495
2022-01-18,46714.09878877122,38361.121141374184,54271.333410429004
2022-01-19,46675.12365559471,38798.985724451835,54966.287496637
2022-01-20,46353.139824143465,38617.26647099892,54414.343915959886
2022-01-21,46177.73445651471,38257.31723123811,53730.14887861556
2022-01-22,46007.36904995677,37969.030141940304,54192.96212485002
2022-01-23,45798.58629106417,38322.540838829984,54042.794855147455
2022-01-24,45740.48700183227,38214.83349447915,53732.962022267726
2022-01-25,45532.910937991124,37641.42670556604,54217.30419526859
2022-01-26,45569.34879146658,37911.04218897033,53695.993542195574
2022-01-27,45338.811409792324,37028.45786313351,53189.851176213255
2022-01-28,45268.79951784541,37175.67613954436,53997.2893853803
2022-01-29,45215.31490039496,37128.6646793747,53723.22097219991
2022-01-30,45132.12729926612,37055.59283081877,52989.95865833346
2022-01-31,45205.32006701066,37543.35172693156,52946.38704080563
2022-02-01,45131.54660286923,37311.05488193178,52872.43227570804
2022-02-02,45301.02298768362,36464.30280281759,53599.130666211226
2022-02-03,45199.48074530341,37069.24554017398,53523.55891089839
2022-02-04,45251.22083538059,37502.479274166086,53233.00485264667
2022-02-05,45309.20761840931,37059.70434729382,53600.025483319536
2022-02-06,45324.41485148283,36856.70024536932,53917.45223576878
2022-02-07,45480.44464310363,37931.50707840734,53197.11026043192
2022-02-08,45471.84941857357,37322.42234102606,54537.875847898744
2022-02-09,45687.18053200408,37564.900523054675,53501.358604903886
2022-02-10,45610.98591489452,37017.48812403998,54290.19525733934
2022-02-11,45666.89661469998,38319.016827415224,53924.89062209275
2022-02-12,45707.74003456894,37921.60573442697,54066.66047961217
2022-02-13,45684.8913519743,38334.093966616514,53445.91950402997
2022-02-14,45782.883830483464,38017.79341170859,53384.15982311406
2022-02-15,45697.708236768616,37629.83521367409,53265.57865844259
2022-02-16,45819.82553184865,37854.89071286587,54066.97801444581
2022-02-17,45636.11611949639,37568.865532803386,54234.154738224206
2022-02-18,45572.906736021425,37286.798062269976,53771.996781546586
2022-02-19,45486.01432963873,37857.14429592279,52764.7755940206
2022-02-20,45330.020210368544,37504.886997136884,53133.92108099784
2022-02-21,45292.797206684954,37307.103548085586,52341.110884410155
2022-02-22,45073.72222805096,37026.050709070936,52992.31542751404
2022-02-23,45066.600696061854,36823.968096338016,52925.10995496437
2022-02-24,44761.52846604191,36953.53500172014,53071.461007559796
2022-02-25,44588.073025488105,35849.519791916064,53388.96770617009
2022-02-26,44404.52365245616,36298.15777943067,51772.94895889789
2022-02-27,44167.8097251433,35862.87030449324,51441.209629314704
2022-02-28,44067.72800827594,35780.04973997047,52194.72631627108
2022-03-01,43805.10487120336,35485.06200825853,51919.79499186083
2022-03-02,43774.68287381561,35550.144719718766,51819.872230014116
2022-03-03,43466.95836360643,35691.721208384784,51333.444795809424
2022-03-04,43311.114149353896,35550.791949124985,50865.08994301003
2022-03-05,43164.98912040412,35263.94639604554,51336.9371215218
2022-03-06,42984.30008376707,35283.974123678876,51042.89458559705
2022-03-07,42957.139962208625,34919.05706391814,51459.90938171557
2022-03-08,42782.18553603285,34683.630334032605,50568.74838373076
2022-03-09,42851.64132930155,35275.94917268184,50800.55453870801
2022-03-10,42653.144750035855,34612.89388572843,50851.57402497393
2022-03-11,42612.774740149056,34558.14247045228,50255.37739094039
2022-03-12,42585.1037673448,34954.26096897098,51093.54798881041
2022-03-13,42522.50622256426,34407.83725014241,50480.53223036591
2022-03-14,42609.745045579046,34593.355650108715,50732.047765690586
2022-03-15,42542.2673918573,35135.19786800881,50098.360547391865
2022-03-16,42709.23358727041,34773.1042488772,50529.27663547687
2022-03-17,42595.50220538229,34738.60063352975,50881.0997719341
2022-03-18,42624.71138940931,34783.8987525167,50369.70492812864
2022-03-19,42649.39431652594,34345.35622436127,50727.815933788996
2022-03-20,42620.3401851373,34635.30239995804,50706.78363466663
2022-03-21,42721.22116185987,35114.11744870188,50733.073128122116
2022-03-22,42646.91505008448,34194.79655338462,50543.46624450977
2022-03-23,42786.54723817393,34931.19865715688,51322.735552356535
2022-03-24,42625.47445456534,34360.26965535499,50679.77133381899
2022-03-25,42588.35053317506,34699.06775040354,50723.57393373104
2022-03-26,42529.21255400835,34687.56915217454,51092.02455571899
2022-03-27,42400.799579221224,34395.44387136732,50898.000809763005
2022-03-28,42389.12560972214,33980.2754039579,50813.190871779036
2022-03-29,42191.738027992615,34237.99646590353,50406.74850431212
2022-03-30,42200.68686258261,34027.48570039037,50210.100719612616
2022-03-31,41904.429403227005,33708.114919504325,49470.97408953437
2022-04-01,41730.81254054201,33496.71585334187,49733.065076627834
2022-04-02,41537.0734746773,33710.24863643571,49791.78247984625
2022-04-03,41279.07333878487,33338.79164759673,49334.45909945618
2022-04-04,41145.78767017804,33073.32691549367,48815.941038572404
2022-04-05,40837.48722146522,32828.668186035444,48790.8392450265
2022-04-06,40748.636531741366,32869.2523297482,48897.872351665195
2022-04-07,40369.73667245,32094.686386711317,47871.14969587349
2022-04-08,40130.25617751755,32405.643962976566,48305.87767248397
2022-04-09,39888.59214351608,31736.507826299705,48102.993524562175
2022-04-10,39601.2770570245,31433.932803125615,47732.12374649822
2022-04-11,39457.45593661539,31194.29270123253,47691.6409668796
2022-04-12,39157.0675628941,30737.522609405925,46870.169284057774
2022-04-13,39093.75711809644,31389.42306525991,47158.4905787738
2022-04-14,38756.74617585274,30132.138393854668,47504.35262011659
2022-04-15,38573.80321588134,30748.46168108996,46805.08446065342
2022-04-16,38401.25547840763,30608.75586458167,46334.73958717837
2022-04-17,38193.25624216846,30279.572545546245,45906.80843878208
2022-04-18,38136.330379976884,29263.868149806643,45548.566375571354
2022-04-19,37927.630020918594,29598.461342605573,45761.10480355272
2022-04-20,37957.92554028257,30497.53140206354,45740.50397484981
2022-04-21,37713.55562053026,29823.67330983022,46105.99908728476
2022-04-22,37619.4773253365,30158.2398997091,46190.277619276516
2022-04-23,37529.354795671476,29682.096513233628,45423.869494646344
2022-04-24,37394.898534146974,29543.65232898066,44892.5533404982
2022-04-25,37400.47616081895,29243.521340966636,45238.94804174537
2022-04-26,37241.42469979656,29520.562181735782,45326.92032299033
2022-04-27,37307.08809765697,29548.58031621578,45949.80982155634
2022-04-28,37082.80248770145,28947.790368608217,45369.968891532386
2022-04-29,36992.96923672952,29638.47694342856,45093.477782412534
2022-04-30,36891.15382562227,28781.98826800917,44923.75006746896
2022-05-01,36735.11749690732,28828.755615902002,44584.58321817256
2022-05-02,36704.326907510265,28701.32105121637,45075.18799005163
2022-05-03,36495.32400372537,28413.75870165778,44707.3418042347
2022-05-04,36499.02906162692,28829.082139834965,44273.775110724855
2022-05-05,36202.67640935462,28389.113057095194,44108.7455471833
2022-05-06,36032.82917477865,27867.05322665704,44220.57377380031
2022-05-07,35845.41281889159,27486.44621923951,43995.17266768392
2022-05-08,35594.98112446574,27542.960671993238,43152.430582813075
2022-05-09,35469.23772802324,27448.69090817666,43720.180824811054
2022-05-10,35167.245896596425,27588.512719883936,43106.54609496758
2022-05-11,35082.3532534381,26964.412129413377,43099.57894931956
2022-05-12,34704.05724482102,26574.320470455295,42969.23240224644
2022-05-13,34460.9548442382,25906.650707181678,42460.23292302395
2022-05-14,34210.71808827202,26415.484133050162,42332.53014356915
2022-05-15,33909.31074065567,25589.25402984131,41485.00963451593
2022-05-16,33745.47054751217,25767.035002398276,42320.24008407144
2022-05-17,33418.89087047375,24892.369109752544,41051.167582267284
2022-05-18,33323.12916779298,25356.04472266544,41695.5990197304
2022-05-19,32947.468541910785,24967.16668144302,41462.47914545005
2022-05-20,32719.875925648616,24317.381657706035,40719.07973257176
2022-05-21,32496.998225812247,24252.15376754615,40323.40515474628
2022-05-22,32233.41110283001,24300.317262505137,40019.94841181224
2022-05-23,32116.143907590704,24364.72287767915,40088.45296776802
2022-05-24,31842.913324060668,23760.18853370282,39789.211380636596
2022-05-25,31805.091688987464,23351.036182707798,39552.12864481592
2022-05-26,31489.6344906973,23406.267343129683,39228.598930277156
2022-05-27,31322.10873380112,23666.433773443543,39476.95034712292
2022-05-28,31156.761487813565,23181.84671339975,39097.91432283029
2022-05-29,30945.841238424335,23015.521338844854,38720.40047998501
2022-05-30,30874.193501599762,23246.88135149288,39402.135639311884
2022-05-31,30637.561244487515,22699.088146466187,38581.75283293799
2022-06-01,30625.614192259225,22615.436809795458,38915.15368869968
2022-06-02,30323.929795509008,21857.600153686453,37668.48363382838
2022-06-03,30157.066030229624,22048.443762139115,37341.85717531791
2022-06-04,29978.664087674577,22354.857813393923,37949.80276063559
2022-06-05,29740.792600629855,22055.320955265393,38087.2972837414
2022-06-06,29628.554208635225,21339.30550489107,37311.979618160745
2022-06-07,29338.384680407427,20874.801501745358,37631.486799059516
2022-06-08,29261.068686731975,20722.721053717567,37138.200088852645
2022-06-09,28883.695350962127,20971.45545015821,37085.55531801398
2022-06-10,28632.6944291484,20602.25215187994,36901.30633336901
2022-06-11,28363.89216472352,21371.846533694046,36541.76199322537
2022-06-12,28031.79973108592,20012.03485307857,36052.23438097752
2022-06-13,27824.15657478007,19634.141803655915,35498.8046902727
2022-06-14,27440.160588508254,19809.457839284627,35444.102508494856
2022-06-15,27273.411071226237,19096.1012680112,35553.256398289835
