Date,Close,High,Low,Open,Volume,MA7,MA30,RSI14,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower,ATR14
2021-05-26,39294.19921875,40782.078125,37905.8359375,38392.625,51346735160.0,38113.86383928572,49304.77890625,33.003716624742154,-4691.375571171571,-4177.557783536443,45958.3388671875,62160.407310640614,29756.270423734382,5372.189453125
2021-05-27,38436.96875,40379.6171875,37247.90234375,39316.890625,43210968721.0,37778.75390625,48751.573958333334,30.743725881149558,-4551.421426287714,-4252.330512086697,45012.3671875,60610.38502930939,29414.349345690607,5285.110212053572
2021-05-28,35697.60546875,38856.96875,34779.0390625,38507.08203125,55200191952.0,37549.170200892855,48114.00403645833,27.74329901558373,-4608.4273987287015,-4323.549889415099,43857.05859375,58550.65401676191,29163.463170738094,5392.852399553572
2021-05-29,34616.06640625,37234.5,33693.9296875,35684.15625,45231013335.0,37131.94642857143,47482.70260416667,29.639909587405114,-4686.849126866466,-4396.209736905372,42676.24609375,56259.477488939265,29093.014698560735,5361.784319196428
2021-05-30,35678.12890625,36400.66796875,33520.73828125,34607.40625,31646080921.0,37261.595982142855,46746.96770833333,32.378224117898924,-4610.156331226637,-4438.999055769626,41667.1626953125,54074.269985814266,29260.055404810737,5156.301339285715
2021-05-31,37332.85546875,37468.25,34241.9453125,35658.59375,39009847639.0,37065.435267857145,46063.79453125,39.418155509395405,-4365.531009642989,-4424.305446544298,40698.5767578125,51010.519534624575,30386.633981000432,5071.303850446428
2021-06-01,36684.92578125,37896.734375,35787.0859375,37293.79296875,34639423297.0,36820.107142857145,45398.92278645833,39.39152454268407,-4175.810051739638,-4374.606367583367,40075.2962890625,49721.68640461088,30428.906173514115,4975.948381696428
2021-06-02,37575.1796875,38231.33984375,35966.30859375,36699.921875,33070867190.0,36574.532924107145,44744.75234375,51.17747688870037,-3908.5632910405548,-4281.397752274805,39468.245703125,48026.83039704759,30909.661009202413,4218.834821428572
2021-06-03,39208.765625,39478.953125,37243.97265625,37599.41015625,35460750427.0,36684.78962053572,44273.9265625,46.45083800624644,-3524.325346292957,-4129.983271078435,38934.6572265625,45951.805272724676,31917.509180400324,3849.021484375
2021-06-04,36894.40625,39242.484375,35717.72265625,39242.484375,41831090187.0,36855.76116071428,43589.60651041667,49.023603703934384,-3367.7422303648564,-3977.5350629357195,38441.3681640625,44457.99004955315,32424.746278571853,3489.667410714286
2021-06-05,35551.95703125,37917.71484375,34900.4140625,36880.15625,35959473399.0,36989.45982142857,42894.787890625,45.51398180612566,-3313.774288266024,-3844.7829080017805,37896.1630859375,42710.99154772347,33081.33462415153,3458.9481026785716
2021-06-06,35862.37890625,36436.421875,35304.578125,35538.609375,28913440585.0,37015.78125,42178.32044270833,52.77598230045603,-3208.96490441919,-3717.6193072852625,37512.4064453125,41603.04538166594,33421.76750895906,3035.3741629464284
2021-06-07,33560.70703125,36790.5703125,33480.640625,35835.265625,33683936663.0,36476.90290178572,41336.884765625,35.73240583879618,-3273.8890420956595,-3628.873254247342,37044.9716796875,40646.1925586382,33443.7508007368,2894.3649553571427
2021-06-08,33472.6328125,34017.38671875,31114.443359375,33589.51953125,49902050442.0,36018.00390625,40511.56197916667,36.16499718799642,-3294.472118499216,-3561.993027097717,36868.48125,40808.52078660737,32928.441713392625,2873.509347098214
2021-06-09,37345.12109375,37537.37109375,32475.865234375,33416.9765625,53972919008.0,35985.138392857145,39894.40611979167,45.31385006544178,-2964.1381745162507,-3442.422056581424,36696.600390625,40192.56789319011,33200.63288805988,3029.599609375
2021-06-10,36702.59765625,38334.32421875,35847.59375,37389.515625,43576032854.0,35627.11439732143,39227.673567708334,45.786567128203096,-2722.8056074410924,-3298.498766753358,36666.495703125,40150.76507877475,33182.226327475255,2983.529296875
2021-06-11,37334.3984375,37608.6953125,36044.44921875,36697.03125,38699736985.0,35689.970424107145,38833.80234375,54.43001787785335,-2452.2981993202047,-3129.2586532667274,36656.383984375,40131.181749827905,33181.5862189221,2803.98046875
2021-06-12,35552.515625,37408.92578125,34728.19140625,37340.14453125,37924228550.0,35690.05022321428,38361.67981770833,52.44194733206169,-2354.5602754440624,-2974.3189777021944,36695.4806640625,40097.77858775593,33293.18274036908,2742.5636160714284
2021-06-13,39097.859375,39322.78125,34864.109375,35555.7890625,40669112838.0,36152.26171875,38002.25729166667,57.89502162842965,-1968.332938783904,-2773.1217699185363,36715.074609375,40170.227392034234,33259.92182671576,2855.3309151785716
2021-06-14,40218.4765625,40978.36328125,38757.28515625,39016.96875,43148914673.0,37103.37165178572,37784.20026041667,56.83038898466988,-1553.9080653175843,-2529.279028998346,36805.8873046875,40532.55652080493,33079.21808857007,2783.5290178571427
2021-06-15,40406.26953125,41295.26953125,39609.46875,40427.16796875,46420149185.0,38093.89118303572,37582.540625,59.00473288572943,-1196.5272231822382,-2262.7286678351247,36861.4908203125,40773.08014185383,32949.90149877117,2753.2541852678573
2021-06-16,38347.0625,40516.77734375,38176.03515625,40168.69140625,39211635100.0,38237.025669642855,37409.525651041666,51.76776080649156,-1067.1595775840833,-2023.6148497849165,36856.9955078125,40761.160913571606,32952.83010205339,2758.662109375
2021-06-17,38053.50390625,39513.671875,37439.67578125,38341.421875,37096670047.0,38430.01227678572,37247.662369791666,47.181214795803506,-977.0595769435458,-1814.3037952166424,36974.7904296875,40873.82796035048,33075.75289902452,2747.1632254464284
2021-06-18,35787.24609375,38187.26171875,35255.85546875,38099.4765625,36200887275.0,38208.990513392855,37207.155859375,47.292224391714676,-1076.1179252799484,-1666.6666212293035,37033.3494140625,40816.69085974021,33250.00796838479,2704.780691964286
2021-06-19,35615.87109375,36457.796875,34933.0625,35854.52734375,31207279719.0,38218.041294642855,37034.926953125,50.165812303958006,-1155.135230383632,-1564.3603430601693,37030.2365234375,40818.37237136747,33242.100675507536,2598.1688058035716
2021-06-20,35698.296875,36059.484375,33432.07421875,35563.140625,36664034054.0,37732.38950892857,36981.38046875,49.56922587823876,-1197.3041651613457,-1490.9491074804048,36948.50859375,40779.44275555674,33117.574431943256,2704.9949776785716
2021-06-21,31676.693359375,35721.640625,31295.935546875,35641.14453125,52809038594.0,36512.134765625,36786.049153645836,45.463476758792496,-1537.5096889240958,-1500.261223769143,36698.09697265625,41197.91472309979,32198.279222212703,2784.6932198660716
2021-06-22,32505.66015625,33292.453125,28893.62109375,31622.376953125,58964353058.0,35383.476283482145,36710.5517578125,47.751837436626964,-1720.4025948117269,-1544.28949797766,36444.62099609375,41293.97168396348,31595.270308224022,2891.542410714286
2021-06-23,33723.02734375,34753.41015625,31772.6328125,32515.71484375,46317108925.0,34722.89983258928,36544.4533203125,40.39269258783804,-1746.9771175748392,-1584.8270218970958,36170.33408203125,40981.808748212105,31358.859415850402,2742.9189453125
2021-06-24,34662.4375,35228.8515625,32385.21484375,33682.80078125,33123368116.0,34238.46177455357,36419.79381510417,44.672546017902036,-1672.9503395536376,-1602.4516854284043,36058.73564453125,40902.923862294476,31214.54742676802,2768.4122488839284
2021-06-25,31637.779296875,35487.24609375,31350.884765625,34659.10546875,40230904226.0,33645.68080357143,36164.579817708334,36.77693665057564,-1837.170465973737,-1649.395441537471,35863.0267578125,41094.23369656987,30631.819819055127,2952.134765625
2021-06-26,32186.27734375,32637.587890625,30184.501953125,31594.6640625,38585385521.0,33155.73883928572,35956.2234375,41.71166424582865,-1901.1417126664164,-1699.74469576326,35679.2216796875,41162.76737031501,30195.675989059997,2935.8741629464284
2021-06-27,34649.64453125,34656.12890625,32071.7578125,32287.5234375,35511640894.0,33005.931361607145,35921.29140625,38.431234223966996,-1733.088278876734,-1706.4134123859549,35733.6685546875,41149.85645307804,30317.480656296964,2801.995535714286
2021-06-28,34434.3359375,35219.890625,33902.07421875,34679.12109375,33892523752.0,33399.88030133928,35915.233723958336,34.2134149617857,-1598.8478037124369,-1684.9002906512512,35781.7537109375,41130.07214599723,30433.43527587777,2737.4768415178573
2021-06-29,35867.77734375,36542.109375,34252.484375,34475.55859375,37901460044.0,33880.18275669643,35921.555338541664,38.401766187758476,-1361.1045522593558,-1620.1411429728723,35707.8865234375,41005.8618697328,30409.911177142196,2780.6071428571427
2021-06-30,35040.8359375,36074.7578125,34086.15234375,35908.38671875,34059036099.0,34068.441127232145,35845.1546875,40.98294289682258,-1225.294144898573,-1541.1717433580127,35624.7984375,40909.19476916889,30340.402105831112,2755.454520089286
2021-07-01,33572.1171875,35035.984375,32883.78125,35035.984375,37838957079.0,33912.68108258928,35741.39440104167,38.51417712977322,-1222.0892628364381,-1477.3552472536978,35436.684375,40732.6817105681,30140.687039431898,2761.387276785714
2021-07-02,33897.046875,33939.58984375,32770.6796875,33549.6015625,38728974942.0,34235.43359375,35618.78997395833,44.620031998007626,-1179.7310552340641,-1417.8304088497712,35353.9109375,40693.851403577646,30013.970471422348,2635.494698660714
2021-07-03,34668.546875,34909.26171875,33402.6953125,33854.421875,24383958643.0,34590.04352678572,35467.44934895833,47.39275309748651,-1071.5560372523396,-1348.5755345302848,35132.4453125,40177.874998345025,30087.01562665497,2634.1969866071427
2021-07-04,35287.78125,35937.56640625,34396.4765625,34665.56640625,24924307911.0,34681.20591517857,35413.895182291664,48.90259616850556,-925.1944515144787,-1263.8993179271238,34885.910546875,39331.09815074498,30440.722943005014,2556.6026785714284
2021-07-05,33746.00390625,35284.34375,33213.66015625,35284.34375,26721554282.0,34582.872767857145,35353.69674479167,56.3772662445922,-922.9709522011763,-1195.7136447819344,34552.897265625,38179.28035227123,30926.514178978763,2388.632393973214
2021-07-06,34235.1953125,35038.53515625,33599.91796875,33723.5078125,26501259870.0,34349.646763392855,35299.457291666666,55.444150490164255,-871.6868909619661,-1130.9082940179408,34347.30390625,37503.76695011776,31190.840862382247,2177.1884765625
2021-07-07,33855.328125,34997.6640625,33839.2890625,34225.6796875,24796027477.0,34180.28850446428,35309.277994791664,50.43962967732021,-851.8761127436519,-1075.101857763083,34137.3951171875,36771.19836022885,31503.59187414615,2047.016880580357
2021-07-08,32877.37109375,33907.90625,32133.18359375,33889.60546875,29910396946.0,34081.0390625,35289.4359375,44.083459783627575,-904.6605241795114,-1041.0135910463687,33991.9013671875,36562.694871699954,31421.107862675046,1970.6658761160713
2021-07-09,33798.01171875,34042.29296875,32318.880859375,32861.671875,27436021028.0,34066.89118303572,35171.198958333334,58.32050821617453,-862.2648932625452,-1005.263851489604,33901.0083984375,36355.98128031677,31446.035516558233,1798.3123604910713
2021-07-10,33520.51953125,34209.0703125,33116.01171875,33811.2421875,22971873468.0,33902.88727678572,35065.1296875,55.24863746191439,-841.3586914812986,-972.482819487943,33792.11953125,36100.23457413874,31484.004488361254,1701.1675502232142
2021-07-11,34240.1875,34584.703125,33346.73828125,33509.078125,20108729370.0,33753.23102678572,34961.98932291667,48.1331748512093,-757.9816448124475,-929.5825845528439,33920.29423828125,36007.96674732138,31832.621729241113,1604.9956752232142
2021-07-12,33155.84765625,34592.15625,32697.30859375,34254.015625,24321499537.0,33668.92299107143,34882.100390625,44.599016679873756,-770.5198249030946,-897.7700326228941,33952.80361328125,35966.668198716616,31938.939027845878,1646.212193080357
2021-07-13,32702.025390625,33327.1015625,32261.419921875,33125.46875,19120856669.0,33449.898716517855,34668.905924479164,35.41945190923937,-807.7646786433033,-879.768961826976,33901.753515625,35990.51376132369,31812.99326992631,1558.7876674107142
2021-07-14,32822.34765625,33061.3984375,31639.125,32723.845703125,21376531210.0,33302.330078125,34422.36829427083,39.07090585937831,-818.1414667529534,-867.4434628121714,33809.7490234375,35919.42833718556,31700.069709689436,1518.3353794642858
2021-07-15,31780.73046875,33159.640625,31175.708984375,32827.875,21300524237.0,33145.66713169643,34134.850325520834,40.7872839829581,-900.0398488416686,-873.9627400180709,33816.89658203125,35896.344351985856,31737.44881207665,1505.969447544643
2021-07-16,31421.5390625,32218.40625,31100.673828125,31841.55078125,23699476918.0,32806.17103794643,33903.99954427083,37.313703234382096,-982.6018290525899,-895.6905578249748,33778.65966796875,36007.13881407691,31550.180521860588,1502.3138950892858
2021-07-17,31533.068359375,31935.9453125,31223.990234375,31397.30859375,18895018942.0,32522.249441964286,33686.651692708336,32.765752331998925,-1027.1924755747896,-921.9909413749378,33622.830859375,36024.035821732854,31221.62589701714,1445.555943080357
2021-07-18,31796.810546875,32398.99609375,31215.4921875,31533.884765625,18787986667.0,32173.19559151786,33553.63717447917,30.03141790823004,-1029.383007316399,-943.4693545632301,33490.95458984375,35992.131690371774,30989.777489315726,1420.0140904017858
2021-07-19,30817.83203125,31885.859375,30563.734375,31800.01171875,20434789545.0,31839.193359375,33393.7025390625,32.098048393721996,-1097.4635276502377,-974.2681891806317,33238.45732421875,35748.92648338284,30727.98816505465,1366.300083705357
2021-07-20,29807.34765625,31006.1875,29360.955078125,30838.28515625,23148267245.0,31425.66796875,33197.337565104164,24.55158274553895,-1218.9046999613565,-1023.1954913367767,32976.78291015625,35771.18099257261,30182.38482773989,1381.058314732143
2021-07-21,32110.693359375,32752.326171875,29526.18359375,29796.28515625,28203024559.0,31324.003069196428,33211.80423177083,41.78850948595185,-1116.4175885602563,-1041.8399107814728,32903.71171875,35708.97137582763,30098.452061672368,1528.7559988839287
2021-07-22,32313.10546875,32576.400390625,31745.298828125,32138.873046875,19555230518.0,31400.056640625,33205.3857421875,47.13500532728913,-1007.2518761612737,-1034.922303857433,32824.5146484375,35600.98327918355,30048.04601769145,1461.3544921875
2021-07-23,33581.55078125,33581.55078125,32057.892578125,32305.958984375,22552046192.0,31708.629743303572,33200.66985677083,48.93843725335438,-809.0580095961268,-989.7494450051719,32770.16484375,35434.955409297465,30105.37427820253,1447.0863560267858
2021-07-24,34292.4453125,34490.390625,33424.859375,33593.73046875,21664706865.0,32102.82645089286,33188.33678385417,53.63129559263954,-587.8483451551001,-909.3692250351576,32720.398046875,35219.22629339759,30221.569800352412,1445.1201171875
2021-07-25,35350.1875,35364.92578125,33881.8359375,34290.29296875,20856685287.0,32610.451729910714,33312.083723958334,55.06069774085154,-323.4585093946953,-792.1870819070651,32800.6072265625,35530.36265480342,30070.851798321575,1462.6290457589287
2021-07-26,37337.53515625,40499.67578125,35287.3125,35384.03125,51022126212.0,33541.837890625,33483.792317708336,67.6147074000358,45.90551694914757,-624.5685621358226,32955.72421875,36309.88514616098,29601.563291339025,1699.594447544643
2021-07-27,39406.94140625,39406.94140625,36441.7265625,37276.03515625,35097370560.0,34913.20842633928,33642.368880208334,74.85979907466883,499.8509875382151,-399.68465220101507,33233.3048828125,37651.14608612572,28815.463679499284,1835.275390625
2021-07-28,39995.90625,40816.0703125,38862.4375,39503.1875,38702404695.0,36039.66741071428,33827.754557291664,75.70412205192805,896.7929137115498,-140.38913901850208,33589.231640625,38935.7442376813,28242.719043568708,1873.2296316964287
2021-07-29,40008.421875,40593.0703125,39352.05859375,39995.453125,27167146027.0,37138.998325892855,33965.776041666664,81.82859344777563,1198.5658354859625,127.40185588239083,33899.7521484375,39969.7584771157,27829.74581975931,1820.1639229910713
2021-07-30,42235.546875,42235.546875,38397.35546875,40027.484375,33072782960.0,38375.283482142855,34205.59973958333,86.55126193856812,1599.0011350472778,421.72171171536826,34335.503515625,41451.94424646274,27219.062784787264,2014.482421875
2021-07-31,41626.1953125,42231.44921875,41110.83203125,42196.3046875,25802845343.0,39422.96205357143,34474.069010416664,83.00401577903929,1845.9010184922154,706.5575730707378,34704.80390625,42531.548304013355,26878.05950848665,2043.9652622767858
2021-08-01,39974.89453125,42541.6796875,39540.94140625,41460.84375,26688438115.0,40083.634486607145,34676.66393229167,74.51711774400164,1886.5774914220965,942.5615567410096,35045.75625,43176.59134778146,26914.921152218536,2173.7677176339284
2021-08-02,39201.9453125,40419.1796875,38746.34765625,39907.26171875,25595265436.0,40349.978794642855,34827.77721354167,75.44915050256053,1835.287297590272,1121.1067049108622,35370.75224609375,43625.80699515207,27115.697497035428,2198.8182198660716
2021-08-03,38152.98046875,39750.03125,37782.05078125,39178.40234375,26189830450.0,40170.841517857145,34923.283854166664,75.27330652632894,1690.5096106412311,1234.987286056936,35637.28388671875,43890.115081209224,27384.45269222828,2221.871651785714
2021-08-04,39747.50390625,39952.296875,37589.1640625,38213.33203125,25372562724.0,40135.35546875,35123.33385416667,74.16414985548035,1685.01318299579,1324.9924654447068,36035.62255859375,44273.73984907466,27797.505268112844,2160.228097098214
2021-08-05,40869.5546875,41341.93359375,37458.00390625,39744.515625,35185031017.0,40258.37444196428,35344.479166666664,75.5850469254624,1751.012760034304,1410.1965243626262,36508.02333984375,44715.59521863324,28300.451461054254,2378.2872488839284
2021-08-06,42816.5,43271.66015625,39932.1796875,40865.8671875,38226483046.0,40341.36774553572,35643.184895833336,76.53708529121967,1938.0791457763407,1515.773048645369,37072.194921875,45390.35553491691,28754.034308833092,2507.988839285714
2021-08-07,44555.80078125,44689.859375,42618.56640625,42832.796875,40030862141.0,40759.8828125,36032.46588541667,77.84643892682291,2201.3023975454344,1652.8789184253822,37710.14443359375,46278.09101176215,29142.197855425344,2579.8289620535716
2021-08-08,43798.1171875,45282.3515625,43331.91015625,44574.4375,36302664750.0,41306.05747767857,36365.802734375,73.30022465576556,2322.0033776631535,1786.7038102729364,38359.15869140625,46692.113781750864,30026.203601061636,2613.2112165178573
2021-08-09,46365.40234375,46456.83203125,42848.6875,43791.92578125,38734079049.0,42329.408482142855,36793.965494791664,74.12788646122996,2594.905771955804,1948.34420260951,39187.06142578125,47227.605715318365,31146.517136244136,2498.6241629464284
2021-08-10,45585.03125,46637.98828125,44705.5546875,46280.84765625,33546019517.0,43391.13002232143,37172.126953125,67.7334292516688,2716.894788245423,2102.0543197366924,39860.7783203125,47659.16301166277,32062.39362896223,2424.854073660714
2021-08-11,45593.63671875,46735.6328125,45351.7109375,45599.703125,34319709073.0,44226.29185267857,37586.719921875,66.62135387657491,2782.1949405293635,2238.082443895227,40524.8048828125,47865.39129924186,33184.21846638314,2384.1604352678573
2021-08-12,44428.2890625,46228.91015625,43861.4453125,45576.87890625,33723620826.0,44734.68247767857,37977.595377604164,62.28300124492445,2708.687897056341,2332.20353452745,41067.141796875,47827.64344606266,34306.64014768734,2464.6213727678573
2021-08-13,47793.3203125,47831.9765625,44282.41796875,44439.69140625,31744259539.0,45445.65680803572,38476.62779947917,64.52654840331405,2888.664211747775,2443.495669971515,41742.185546875,48348.83452286161,35135.53657088839,2444.0047433035716
2021-08-14,47096.9453125,48098.68359375,46177.6328125,47810.6875,31211354442.0,45808.677455357145,38987.168294270836,64.23433839809216,2941.20076358012,2543.036688693236,42329.5234375,48624.778090558735,36034.268784441265,2500.8858816964284
2021-08-15,47047.00390625,47357.10546875,45579.58984375,47096.66796875,30988958446.0,46272.80412946428,39508.01712239583,70.07368385572263,2944.859992425052,2623.4013494395995,42814.996875,48985.63334733475,36644.36040266525,2413.5128348214284
2021-08-16,46004.484375,47998.09765625,45700.3203125,47019.9609375,32776876610.0,46221.244419642855,39990.39765625,69.01750031560238,2831.003300367098,2664.9217396250997,43144.8740234375,49253.47354462101,37036.27450225399,2458.151785714286
2021-08-17,44695.359375,47139.5703125,44512.41796875,45936.45703125,33451362600.0,46094.1484375,40420.349283854164,68.02794400263329,2605.105569548279,2652.9585056097358,43379.8466796875,49338.121903927706,37421.571455447294,2505.2354910714284
2021-08-18,44801.1875,45952.0625,44364.02734375,44686.75,32194123075.0,45980.94140625,40886.4611328125,65.17038649487657,2406.874484780841,2603.741701443957,43619.4849609375,49389.372886950034,37849.59703492497,2449.8713727678573
2021-08-19,46717.578125,46970.76171875,43998.31640625,44741.8828125,37204312299.0,46307.982700892855,41450.135481770834,66.75579398449923,2377.0109270880566,2558.3955465727768,43843.5865234375,49734.05336482833,37953.11968204667,2384.7653459821427
2021-08-20,49339.17578125,49342.15234375,46650.70703125,46723.12109375,34706867452.0,46528.81919642857,42024.418229166666,67.99318894429715,2535.6554065784585,2553.8475185739135,44229.235546875,50505.73762782688,37952.73346592313,2338.477120535714
2021-08-21,48905.4921875,49717.01953125,48312.19921875,49327.07421875,40585205312.0,46787.18303571428,42577.497786458334,62.93028230100108,2596.4573142951194,2562.369477718155,44675.7654296875,50948.57982758589,38402.9510317891,2290.8719308035716
2021-08-22,49321.65234375,49471.609375,48199.94140625,48869.10546875,25370975378.0,47112.1328125,43102.16783854167,66.76006623309355,2647.702840619626,2579.4361502984493,45181.75078125,51223.79796407941,39139.70359842059,2242.388113839286
2021-08-23,49546.1484375,50482.078125,49074.60546875,49291.67578125,34305053719.0,47618.08482142857,43610.624609375,61.25093645999744,2675.587738060538,2598.666467850867,45751.4091796875,51113.24759645211,40389.57076292289,2085.197265625
2021-08-24,47706.1171875,49878.76953125,47687.1171875,49562.34765625,35361168834.0,48048.193080357145,44022.488932291664,56.979491274189876,2520.160731918113,2582.965320664316,46149.33984375,50764.332729208654,41534.346958291346,2103.712890625
2021-08-25,48960.7890625,49202.87890625,47163.61328125,47727.2578125,32646349931.0,48642.421875,44409.93072916667,60.23998401500423,2469.755440986948,2560.3233447288426,46553.9015625,50604.137905411735,42503.66521958827,2150.5231584821427
2021-08-26,46942.21875,49347.58203125,46405.78125,49002.640625,32666549568.0,48674.513392857145,44661.106640625,57.26803620748381,2241.0932030381737,2496.477316390709,46760.1875,50409.34055523088,43111.03444476912,2191.5471540178573
2021-08-27,49058.66796875,49112.78515625,46394.28125,46894.5546875,34511076995.0,48634.44084821428,44963.19869791667,53.942915012774684,2205.2359092402694,2438.229034960621,46985.330859375,50617.42208276538,43353.23963598462,2132.186104910714
2021-08-28,48902.40234375,49283.50390625,48499.23828125,49072.5859375,28568103401.0,48633.99944196428,45259.664713541664,55.821902537544716,2139.5460604329055,2378.492440055078,47240.5451171875,50639.50958331819,43841.580651056815,2050.9871651785716
2021-08-29,48829.83203125,49644.11328125,47925.85546875,48911.25,25889650240.0,48563.73939732143,45479.47421875,55.74055533474541,2057.9082786273284,2314.375607769528,47363.7666015625,50807.53579386112,43919.99740926388,2046.7544642857142
2021-08-30,47054.984375,48925.60546875,46950.2734375,48834.8515625,31847007016.0,48207.85881696428,45660.433854166666,53.23018322564775,1828.9118185531406,2217.2828499262505,47437.2642578125,50782.52810830565,44092.000407319356,2023.72265625
2021-08-31,47166.6875,48189.55078125,46750.09375,47024.33984375,34730363427.0,48130.79743303572,45900.16028645833,58.20316187247744,1637.567128255083,2101.339705592017,47515.916796875,50750.817866891986,44281.01572685801,1938.8872767857142
2021-09-01,48847.02734375,49111.08984375,46562.4375,47099.7734375,39139399125.0,48114.54575892857,46221.66302083333,62.15859474543883,1603.0356675143776,2001.678897976489,47736.8537109375,50673.69506080184,44800.01236107317,2007.5027901785713
2021-09-02,49327.72265625,50343.421875,48652.3203125,48807.84765625,39508070319.0,48455.33203125,46594.15442708333,58.584825834660286,1596.0589563356043,1920.554909648312,47813.573828125,50835.55931310317,44791.58834314683,1915.978236607143
2021-09-03,50025.375,50982.2734375,48386.0859375,49288.25,43206179619.0,48593.43303571428,46936.75013020833,52.583943942153496,1628.05734444243,1862.0553966071357,47959.9953125,51116.562577309174,44803.42804769083,1909.174107142857
2021-09-04,49944.625,50545.58203125,49548.78125,50009.32421875,37471327794.0,48742.321986607145,47239.25247395833,54.01979296747029,1628.1323511421651,1815.2707875141418,48104.8763671875,51349.75886608944,44859.99386828556,1880.0298549107142
2021-09-05,51753.41015625,51868.6796875,49538.59765625,49937.859375,30322676319.0,49159.97600446428,47537.14947916667,58.49206245273321,1753.9274560221093,1803.0021212157353,48392.32265625,51864.36563008208,44920.27968241792,1955.630859375
2021-09-06,52633.53515625,52700.94140625,51053.6796875,51769.00390625,38884105426.0,49956.911830357145,47806.40729166667,60.30953210172689,1902.706498808133,1822.9429967342148,48789.2314453125,52296.55478184536,45281.90810877964,1972.7586495535713
2021-09-07,46811.12890625,52853.765625,43285.20703125,52660.48046875,65210059683.0,49906.11774553572,47906.841015625,47.63927988026442,1533.12255513556,1764.978908414484,48889.728515625,52009.70346865088,45769.75356259912,2499.6805245535716
2021-09-08,46091.390625,47334.0546875,44561.39453125,46827.76171875,49007762488.0,49512.455357142855,47897.707291666666,42.211567619148596,1168.6759836099081,1645.7183234535692,48858.419140625,52081.05322838366,45635.78505286635,2552.065848214286
2021-09-09,46391.421875,47261.94921875,45669.73828125,45774.7421875,38672657013.0,49092.98381696428,47924.58697916667,48.351140510650154,893.7567924304385,1495.3260172489431,48711.0314453125,52106.10513983955,45315.957750785456,2455.666573660714
2021-09-10,44883.91015625,47031.7421875,44344.484375,46396.6640625,39154666597.0,48358.48883928572,47900.929427083334,37.02961419601759,547.9216560513087,1305.8451450094162,48509.95234375,52308.8824393308,44711.0222481692,2453.4347098214284
2021-09-11,45201.45703125,45969.29296875,44818.265625,44869.83984375,34499835245.0,47680.89341517857,47926.70169270833,38.61577082017609,296.0554548306027,1103.8872069736535,48303.942578125,52355.96912139411,44251.916034855894,2479.6319754464284
2021-09-12,46063.26953125,46364.87890625,44790.4609375,45206.62890625,27881980161.0,46868.01618303572,47869.03333333333,41.884031398613416,164.099109659619,915.9295875108467,48129.7986328125,52255.73415778503,44003.86310783996,2469.3577008928573
2021-09-13,44963.07421875,46598.6796875,43591.3203125,46057.21484375,40969943253.0,45772.236049107145,47797.904296875,43.61026111438171,-28.92043481519795,726.9595830456377,47992.646484375,52353.55674916078,43631.73621958922,2543.0739397321427
2021-09-14,47092.4921875,47218.125,44752.33203125,44960.05078125,38652152880.0,45812.43080357143,47799.420572916664,49.798239840716334,-9.948895972782339,579.5778872419537,47899.231640625,52252.85706631187,43545.60621493813,2616.3836495535716
2021-09-15,48176.34765625,48450.46875,46773.328125,47098.0,30484496466.0,46110.28180803572,47871.816015625,48.11506477070175,91.48962793192914,481.9602353799488,47960.9380859375,52292.378202708445,43629.49796916656,2554.1328125
2021-09-16,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754.0,46309.13002232143,47974.749348958336,45.6380859242692,138.57214555890823,413.28261741574073,47897.17265625,52198.01043894608,43596.33487355391,2533.8590959821427
2021-09-17,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711.0,46649.64564732143,48056.96041666667,42.12985887250949,132.73137102952023,357.17236813849667,47815.428515625,52097.928056282486,43532.92897496751,2443.302734375
2021-09-18,48278.36328125,48791.78125,47087.28515625,47273.52734375,28575630451.0,47089.20368303572,48108.986588541666,45.484654220055084,207.27976567424776,327.1938476456469,47787.855078125,52049.906702088716,43525.80345416129,2493.8523995535716
2021-09-19,47260.21875,48328.3671875,46919.8046875,48268.85546875,26967722648.0,47260.19642857143,48039.68802083333,37.27894924151922,182.1049582372143,298.17606976396036,47798.116796875,52053.72223429268,43542.51135945732,2428.0295758928573
2021-09-20,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642.0,46957.443080357145,47837.631640625,26.907463703162037,-192.00101043267205,200.14065372463386,47581.9724609375,52377.48616552518,42786.45875634981,2648.1741071428573
2021-09-21,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088.0,46043.326450892855,47550.032421875,32.545966978314254,-654.4358746562866,29.225348048449774,47174.3048828125,52826.69014061576,41521.91962500924,2237.5627790178573
2021-09-22,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246.0,45385.92075892857,47350.977734375,43.607287542583556,-779.4744709180304,-132.51461574484625,46886.644140625,52661.84133527253,41111.44694597747,2279.0147879464284
2021-09-23,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430.0,44973.31194196428,47257.277083333334,46.38675874642293,-763.2100847736001,-258.653709550597,46630.1302734375,52272.543460731365,40987.71708614363,2296.2022879464284
2021-09-24,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714.0,44340.7734375,47053.242447916666,45.19110687660552,-905.7291384664422,-388.06879533376605,46274.8865234375,51933.267752306376,40616.50529456862,2400.250558035714
